ID,Class,Timestamp,Line Bound
1,car,00:00:00.599,Red Line Bound
2,bus,00:00:06.266,Red Line Bound
3,car,00:00:08.533,Red Line Bound
6,truck,00:00:11.866,Red Line Bound
7,car,00:00:12.933,Red Line Bound
9,car,00:00:18.666,Red Line Bound
11,car,00:00:19.599,Red Line Bound
12,car,00:00:22.133,Red Line Bound
19,car,00:00:28.399,Red Line Bound
22,car,00:00:31.466,Red Line Bound
23,car,00:00:37.199,Red Line Bound
25,car,00:00:43.599,Red Line Bound
29,car,00:00:45.999,Red Line Bound
28,car,00:00:47.533,Red Line Bound
34,car,00:00:56.799,Red Line Bound
36,car,00:01:11.266,Red Line Bound
38,car,00:01:17.133,Red Line Bound
39,car,00:01:17.933,Red Line Bound
41,car,00:01:19.399,Red Line Bound
43,car,00:01:24.999,Red Line Bound
46,truck,00:01:30.466,Red Line Bound
47,car,00:01:32.666,Red Line Bound
50,car,00:01:33.066,Red Line Bound
53,car,00:01:35.199,Red Line Bound
60,truck,00:01:39.999,Red Line Bound
65,car,00:01:40.999,Red Line Bound
56,car,00:01:41.266,Red Line Bound
64,car,00:01:42.599,Red Line Bound
69,car,00:01:45.666,Red Line Bound
73,truck,00:01:48.866,Red Line Bound
76,car,00:01:50.866,Red Line Bound
81,car,00:01:51.866,Red Line Bound
84,car,00:01:54.199,Red Line Bound
82,car,00:01:54.466,Red Line Bound
91,person,00:02:02.799,Blue Line Bound
88,car,00:02:02.999,Red Line Bound
92,car,00:02:07.933,Red Line Bound
93,car,00:02:09.866,Red Line Bound
96,car,00:02:12.999,Red Line Bound
97,car,00:02:13.799,Red Line Bound
102,car,00:02:22.066,Red Line Bound
104,car,00:02:25.866,Red Line Bound
105,truck,00:02:29.199,Red Line Bound
107,car,00:02:30.999,Red Line Bound
108,car,00:02:33.533,Red Line Bound
94,person,00:02:38.666,Blue Line Bound
110,car,00:02:42.599,Red Line Bound
114,truck,00:02:48.733,Red Line Bound
115,car,00:02:54.333,Red Line Bound
116,car,00:02:55.999,Red Line Bound
117,car,00:02:56.666,Red Line Bound
120,car,00:02:57.999,Red Line Bound
121,car,00:02:58.999,Red Line Bound
122,car,00:03:01.666,Red Line Bound
125,car,00:03:03.066,Red Line Bound
127,car,00:03:04.266,Red Line Bound
