ID,Class,Timestamp,Line Bound
1,car,00:00:00.333,Red Line Bound
11,car,00:00:08.199,Red Line Bound
13,bus,00:00:09.733,Red Line Bound
16,car,00:00:12.866,Red Line Bound
17,truck,00:00:16.999,Red Line Bound
22,truck,00:00:17.599,Red Line Bound
24,car,00:00:18.999,Red Line Bound
26,car,00:00:19.933,Red Line Bound
29,car,00:00:21.933,Red Line Bound
31,car,00:00:22.333,Red Line Bound
38,car,00:00:29.466,Red Line Bound
39,car,00:00:33.333,Red Line Bound
47,car,00:00:40.933,Red Line Bound
48,car,00:00:42.399,Red Line Bound
44,person,00:00:43.599,Blue Line Bound
53,car,00:00:44.399,Red Line Bound
51,car,00:00:48.399,Red Line Bound
56,car,00:00:59.199,Red Line Bound
57,car,00:01:02.733,Red Line Bound
59,car,00:01:06.066,Red Line Bound
58,car,00:01:06.399,Red Line Bound
63,car,00:01:08.599,Red Line Bound
66,truck,00:01:15.733,Red Line Bound
65,car,00:01:16.266,Red Line Bound
67,car,00:01:16.799,Red Line Bound
71,truck,00:01:21.999,Red Line Bound
73,car,00:01:26.066,Red Line Bound
74,truck,00:01:28.666,Red Line Bound
79,car,00:01:31.733,Red Line Bound
82,car,00:01:33.266,Red Line Bound
72,car,00:01:34.733,Red Line Bound
83,car,00:01:38.066,Red Line Bound
87,truck,00:01:40.133,Red Line Bound
86,car,00:01:41.199,Red Line Bound
90,car,00:01:41.933,Red Line Bound
91,car,00:01:45.733,Red Line Bound
93,car,00:01:45.866,Red Line Bound
97,truck,00:01:48.666,Red Line Bound
99,car,00:01:51.733,Red Line Bound
100,truck,00:01:52.933,Red Line Bound
106,car,00:01:55.266,Red Line Bound
109,car,00:01:57.266,Red Line Bound
110,car,00:01:58.599,Red Line Bound
111,car,00:01:58.733,Red Line Bound
113,car,00:01:59.666,Red Line Bound
114,car,00:01:59.999,Red Line Bound
115,car,00:02:02.333,Red Line Bound
78,person,00:02:02.933,Blue Line Bound
117,car,00:02:03.133,Red Line Bound
125,car,00:02:17.266,Red Line Bound
129,car,00:02:27.733,Red Line Bound
133,car,00:02:30.599,Red Line Bound
134,car,00:02:32.333,Red Line Bound
138,car,00:02:32.933,Red Line Bound
135,car,00:02:33.533,Red Line Bound
140,car,00:02:34.533,Red Line Bound
141,truck,00:02:35.799,Red Line Bound
143,car,00:02:37.199,Red Line Bound
148,car,00:02:44.266,Red Line Bound
151,car,00:02:46.799,Red Line Bound
150,car,00:02:48.533,Red Line Bound
153,car,00:02:48.866,Red Line Bound
155,truck,00:02:49.866,Red Line Bound
156,car,00:02:50.533,Red Line Bound
160,car,00:02:54.866,Red Line Bound
162,car,00:02:57.466,Red Line Bound
161,car,00:02:57.599,Red Line Bound
163,car,00:02:59.266,Red Line Bound
168,car,00:03:01.399,Red Line Bound
173,car,00:03:03.066,Red Line Bound
175,bus,00:03:05.133,Red Line Bound
174,car,00:03:06.733,Red Line Bound
178,car,00:03:10.199,Red Line Bound
176,car,00:03:11.533,Red Line Bound
179,truck,00:03:14.999,Red Line Bound
181,car,00:03:18.933,Red Line Bound
180,car,00:03:19.333,Red Line Bound
187,car,00:03:22.599,Red Line Bound
190,car,00:03:31.333,Red Line Bound
197,car,00:03:33.199,Red Line Bound
195,truck,00:03:35.533,Red Line Bound
200,car,00:03:36.466,Red Line Bound
199,truck,00:03:38.399,Red Line Bound
204,car,00:03:39.666,Red Line Bound
208,car,00:03:42.733,Red Line Bound
209,car,00:03:46.066,Red Line Bound
210,car,00:03:46.933,Red Line Bound
213,car,00:03:48.266,Red Line Bound
217,car,00:03:48.666,Red Line Bound
226,car,00:03:51.066,Red Line Bound
223,truck,00:03:51.533,Red Line Bound
215,person,00:03:52.533,Blue Line Bound
214,person,00:03:53.666,Blue Line Bound
236,car,00:03:53.733,Red Line Bound
234,person,00:03:54.266,Blue Line Bound
238,truck,00:03:55.999,Red Line Bound
241,truck,00:03:57.533,Red Line Bound
240,car,00:03:57.999,Red Line Bound
246,car,00:03:57.999,Red Line Bound
253,car,00:04:00.733,Red Line Bound
244,person,00:04:01.133,Blue Line Bound
251,car,00:04:02.133,Red Line Bound
250,person,00:04:02.733,Blue Line Bound
232,car,00:04:03.133,Red Line Bound
256,car,00:04:03.466,Red Line Bound
264,car,00:04:03.999,Red Line Bound
263,truck,00:04:04.266,Red Line Bound
273,truck,00:04:12.599,Red Line Bound
274,car,00:04:14.333,Red Line Bound
288,car,00:04:17.266,Red Line Bound
282,car,00:04:17.399,Red Line Bound
266,car,00:04:17.866,Red Line Bound
287,car,00:04:18.066,Red Line Bound
284,car,00:04:18.666,Red Line Bound
296,car,00:04:20.666,Red Line Bound
269,car,00:04:20.999,Red Line Bound
309,person,00:04:23.466,Blue Line Bound
311,person,00:04:23.999,Blue Line Bound
300,car,00:04:24.733,Red Line Bound
302,car,00:04:26.266,Red Line Bound
313,car,00:04:29.399,Red Line Bound
306,car,00:04:30.733,Red Line Bound
319,car,00:04:35.399,Red Line Bound
321,car,00:04:36.933,Red Line Bound
317,car,00:04:38.199,Red Line Bound
325,truck,00:04:38.333,Red Line Bound
327,car,00:04:41.866,Red Line Bound
290,car,00:04:42.466,Red Line Bound
329,car,00:04:45.066,Red Line Bound
316,car,00:04:45.133,Red Line Bound
333,car,00:04:46.733,Red Line Bound
328,car,00:04:49.133,Red Line Bound
337,car,00:04:49.199,Red Line Bound
336,car,00:04:51.199,Red Line Bound
339,car,00:04:52.799,Red Line Bound
346,car,00:05:00.199,Red Line Bound
345,car,00:05:00.399,Red Line Bound
349,person,00:05:01.333,Blue Line Bound
351,person,00:05:02.066,Blue Line Bound
348,truck,00:05:02.399,Red Line Bound
353,person,00:05:03.533,Blue Line Bound
357,car,00:05:06.933,Red Line Bound
354,car,00:05:08.733,Red Line Bound
358,car,00:05:10.599,Red Line Bound
361,bus,00:05:13.866,Red Line Bound
366,car,00:05:16.799,Red Line Bound
370,car,00:05:20.666,Red Line Bound
371,truck,00:05:21.133,Red Line Bound
373,truck,00:05:22.799,Red Line Bound
379,car,00:05:25.199,Red Line Bound
380,car,00:05:26.266,Red Line Bound
381,car,00:05:27.066,Red Line Bound
383,truck,00:05:30.266,Red Line Bound
390,car,00:05:30.599,Red Line Bound
391,car,00:05:32.599,Red Line Bound
394,car,00:05:33.399,Red Line Bound
395,car,00:05:34.133,Red Line Bound
400,car,00:05:34.733,Red Line Bound
403,truck,00:05:35.399,Red Line Bound
406,car,00:05:36.599,Red Line Bound
413,truck,00:05:54.266,Red Line Bound
416,truck,00:05:58.866,Red Line Bound
423,car,00:05:59.066,Red Line Bound
429,truck,00:06:06.999,Red Line Bound
431,car,00:06:09.133,Red Line Bound
432,car,00:06:18.133,Red Line Bound
433,truck,00:06:20.999,Red Line Bound
438,car,00:06:27.866,Red Line Bound
439,car,00:06:28.799,Red Line Bound
440,car,00:06:29.333,Red Line Bound
443,car,00:06:30.333,Red Line Bound
444,car,00:06:31.933,Red Line Bound
446,car,00:06:33.866,Red Line Bound
449,truck,00:06:34.333,Red Line Bound
453,car,00:06:35.666,Red Line Bound
450,car,00:06:35.999,Red Line Bound
454,car,00:06:37.666,Red Line Bound
458,car,00:06:39.066,Red Line Bound
462,car,00:06:41.333,Red Line Bound
459,car,00:06:41.399,Red Line Bound
461,car,00:06:43.733,Red Line Bound
464,car,00:06:44.999,Red Line Bound
472,car,00:06:47.933,Red Line Bound
471,car,00:06:48.799,Red Line Bound
473,truck,00:06:52.066,Red Line Bound
474,car,00:06:54.533,Red Line Bound
476,bus,00:06:56.733,Red Line Bound
481,car,00:07:00.266,Red Line Bound
468,person,00:07:02.133,Blue Line Bound
470,person,00:07:02.199,Blue Line Bound
480,car,00:07:02.999,Red Line Bound
482,car,00:07:08.599,Red Line Bound
485,car,00:07:10.666,Red Line Bound
486,car,00:07:11.066,Red Line Bound
488,truck,00:07:12.599,Red Line Bound
489,truck,00:07:12.999,Red Line Bound
491,car,00:07:14.533,Red Line Bound
490,truck,00:07:15.066,Red Line Bound
497,car,00:07:15.933,Red Line Bound
494,car,00:07:15.999,Red Line Bound
496,car,00:07:16.999,Red Line Bound
500,car,00:07:17.999,Red Line Bound
502,car,00:07:19.466,Red Line Bound
504,car,00:07:21.133,Red Line Bound
516,car,00:07:29.666,Red Line Bound
518,truck,00:07:40.933,Red Line Bound
520,truck,00:07:47.999,Red Line Bound
523,car,00:07:49.866,Red Line Bound
524,car,00:07:59.999,Red Line Bound
525,car,00:08:00.799,Red Line Bound
530,car,00:08:01.399,Red Line Bound
532,car,00:08:02.999,Red Line Bound
528,car,00:08:04.599,Red Line Bound
538,car,00:08:06.133,Red Line Bound
534,car,00:08:06.333,Red Line Bound
539,car,00:08:08.533,Red Line Bound
541,car,00:08:08.666,Red Line Bound
542,truck,00:08:14.666,Red Line Bound
547,car,00:08:14.733,Red Line Bound
550,car,00:08:15.533,Red Line Bound
544,car,00:08:16.666,Red Line Bound
548,car,00:08:17.399,Red Line Bound
545,truck,00:08:18.533,Red Line Bound
556,car,00:08:20.066,Red Line Bound
560,car,00:08:22.799,Red Line Bound
563,car,00:08:30.399,Red Line Bound
565,car,00:08:34.066,Red Line Bound
566,car,00:08:35.266,Red Line Bound
568,car,00:08:37.333,Red Line Bound
571,truck,00:08:41.199,Red Line Bound
574,car,00:08:49.199,Red Line Bound
576,car,00:08:53.933,Red Line Bound
575,car,00:08:54.266,Red Line Bound
584,car,00:08:57.866,Red Line Bound
581,car,00:08:58.666,Red Line Bound
589,truck,00:08:59.333,Red Line Bound
586,car,00:09:00.266,Red Line Bound
592,car,00:09:01.133,Red Line Bound
597,car,00:09:02.066,Red Line Bound
593,car,00:09:02.066,Red Line Bound
598,car,00:09:05.199,Red Line Bound
577,car,00:09:05.666,Red Line Bound
601,car,00:09:05.666,Red Line Bound
602,car,00:09:06.199,Red Line Bound
604,car,00:09:06.799,Red Line Bound
606,car,00:09:08.466,Red Line Bound
616,car,00:09:12.866,Red Line Bound
617,car,00:09:22.266,Red Line Bound
618,car,00:09:25.799,Red Line Bound
620,car,00:09:27.466,Red Line Bound
622,car,00:09:29.466,Red Line Bound
625,car,00:09:32.333,Red Line Bound
630,car,00:09:41.933,Red Line Bound
633,car,00:09:48.599,Red Line Bound
634,car,00:09:53.999,Red Line Bound
636,car,00:09:56.999,Red Line Bound
637,car,00:09:57.133,Red Line Bound
631,car,00:10:00.799,Red Line Bound
639,car,00:10:13.266,Red Line Bound
643,car,00:10:27.533,Red Line Bound
641,car,00:10:28.999,Red Line Bound
644,bus,00:10:29.933,Red Line Bound
647,car,00:10:31.466,Red Line Bound
650,car,00:10:37.933,Red Line Bound
651,car,00:10:39.533,Red Line Bound
654,truck,00:10:41.333,Red Line Bound
655,car,00:10:42.333,Red Line Bound
660,car,00:10:43.933,Red Line Bound
662,car,00:10:44.533,Red Line Bound
663,car,00:10:48.466,Red Line Bound
664,car,00:10:48.999,Red Line Bound
668,car,00:10:51.333,Red Line Bound
669,car,00:10:53.599,Red Line Bound
676,car,00:10:56.666,Red Line Bound
680,car,00:10:58.733,Red Line Bound
685,car,00:11:00.199,Red Line Bound
682,person,00:11:03.666,Blue Line Bound
696,car,00:11:09.599,Red Line Bound
686,car,00:11:15.599,Red Line Bound
703,truck,00:11:18.533,Red Line Bound
708,car,00:11:20.133,Red Line Bound
710,car,00:11:21.399,Red Line Bound
713,car,00:11:24.733,Red Line Bound
718,car,00:11:26.399,Red Line Bound
722,car,00:11:32.333,Red Line Bound
724,truck,00:11:34.999,Red Line Bound
728,car,00:11:36.199,Red Line Bound
726,car,00:11:37.333,Red Line Bound
729,car,00:11:39.933,Red Line Bound
732,car,00:11:42.133,Red Line Bound
733,car,00:11:44.799,Red Line Bound
737,car,00:11:45.733,Red Line Bound
738,car,00:11:46.933,Red Line Bound
740,car,00:11:46.999,Red Line Bound
734,truck,00:11:47.999,Red Line Bound
742,person,00:11:49.466,Blue Line Bound
747,car,00:11:53.933,Red Line Bound
748,car,00:11:54.533,Red Line Bound
749,truck,00:11:56.799,Red Line Bound
735,car,00:11:56.866,Red Line Bound
751,car,00:12:03.666,Red Line Bound
760,car,00:12:06.933,Red Line Bound
761,car,00:12:09.866,Red Line Bound
763,car,00:12:10.866,Red Line Bound
750,person,00:12:11.999,Blue Line Bound
762,car,00:12:13.266,Red Line Bound
765,car,00:12:13.666,Red Line Bound
772,car,00:12:17.133,Red Line Bound
771,car,00:12:17.733,Red Line Bound
775,truck,00:12:23.799,Red Line Bound
787,car,00:12:26.599,Red Line Bound
788,car,00:12:26.999,Red Line Bound
790,car,00:12:31.066,Red Line Bound
792,car,00:12:33.133,Red Line Bound
794,car,00:12:39.066,Red Line Bound
795,truck,00:12:40.466,Red Line Bound
777,truck,00:12:43.399,Red Line Bound
801,car,00:12:43.399,Red Line Bound
808,truck,00:12:50.333,Red Line Bound
803,car,00:12:53.266,Red Line Bound
811,car,00:12:54.199,Red Line Bound
812,car,00:12:55.533,Red Line Bound
814,car,00:12:56.066,Red Line Bound
818,car,00:12:59.599,Red Line Bound
815,car,00:12:59.733,Red Line Bound
823,car,00:13:07.199,Red Line Bound
829,car,00:13:17.733,Red Line Bound
832,car,00:13:18.466,Red Line Bound
828,car,00:13:19.666,Red Line Bound
836,car,00:13:22.399,Red Line Bound
837,car,00:13:25.733,Red Line Bound
839,car,00:13:25.999,Red Line Bound
838,car,00:13:27.799,Red Line Bound
843,car,00:13:30.999,Red Line Bound
844,car,00:13:35.333,Red Line Bound
846,car,00:13:39.399,Red Line Bound
848,car,00:13:44.399,Red Line Bound
850,car,00:13:50.133,Red Line Bound
851,car,00:13:50.199,Red Line Bound
852,car,00:13:52.199,Red Line Bound
855,car,00:13:53.866,Red Line Bound
856,car,00:13:55.199,Red Line Bound
857,car,00:13:55.933,Red Line Bound
859,car,00:13:56.999,Red Line Bound
858,car,00:13:57.333,Red Line Bound
862,car,00:13:58.999,Red Line Bound
864,car,00:14:01.333,Red Line Bound
868,car,00:14:04.333,Red Line Bound
869,truck,00:14:04.533,Red Line Bound
873,car,00:14:08.066,Red Line Bound
879,truck,00:14:10.333,Red Line Bound
887,car,00:14:10.666,Red Line Bound
888,car,00:14:10.866,Red Line Bound
889,car,00:14:12.399,Red Line Bound
890,car,00:14:12.533,Red Line Bound
896,car,00:14:17.399,Red Line Bound
893,car,00:14:17.933,Red Line Bound
899,car,00:14:18.933,Red Line Bound
898,car,00:14:19.066,Red Line Bound
903,car,00:14:19.466,Red Line Bound
907,car,00:14:27.799,Red Line Bound
905,person,00:14:29.733,Blue Line Bound
901,person,00:14:31.266,Blue Line Bound
910,car,00:14:32.333,Red Line Bound
881,car,00:14:32.466,Red Line Bound
914,car,00:14:35.333,Red Line Bound
909,car,00:14:36.466,Red Line Bound
917,car,00:14:40.333,Red Line Bound
911,car,00:14:40.399,Red Line Bound
921,car,00:14:43.466,Red Line Bound
922,car,00:14:46.799,Red Line Bound
924,car,00:14:47.266,Red Line Bound
928,car,00:14:49.666,Red Line Bound
925,car,00:14:50.399,Red Line Bound
930,car,00:14:51.799,Red Line Bound
