ID,Class,Timestamp,Line Bound
1,car,00:00:00.000,Red Line Bound
2,car,00:00:00.999,Red Line Bound
5,car,00:00:02.666,Red Line Bound
4,car,00:00:03.466,Red Line Bound
9,car,00:00:06.133,Red Line Bound
6,car,00:00:10.266,Red Line Bound
14,car,00:00:11.866,Red Line Bound
13,car,00:00:12.799,Red Line Bound
15,car,00:00:12.933,Red Line Bound
16,car,00:00:13.733,Red Line Bound
19,car,00:00:18.066,Red Line Bound
21,car,00:00:30.066,Red Line Bound
22,car,00:00:32.266,Red Line Bound
28,car,00:00:34.533,Red Line Bound
27,car,00:00:35.133,Red Line Bound
26,car,00:00:36.133,Red Line Bound
29,car,00:00:37.066,Red Line Bound
30,car,00:00:37.133,Red Line Bound
32,car,00:00:37.733,Red Line Bound
31,car,00:00:38.599,Red Line Bound
33,car,00:00:39.333,Red Line Bound
35,car,00:00:39.533,Red Line Bound
37,car,00:00:40.399,Red Line Bound
34,car,00:00:40.933,Red Line Bound
36,truck,00:00:41.733,Red Line Bound
40,car,00:00:43.066,Red Line Bound
42,car,00:00:44.933,Red Line Bound
44,car,00:00:45.533,Red Line Bound
41,car,00:00:45.866,Red Line Bound
47,car,00:00:47.066,Red Line Bound
48,car,00:00:47.333,Red Line Bound
53,car,00:00:48.733,Red Line Bound
58,car,00:00:49.666,Red Line Bound
65,car,00:00:49.999,Red Line Bound
61,car,00:00:50.333,Red Line Bound
59,truck,00:00:50.733,Red Line Bound
57,car,00:00:51.933,Red Line Bound
71,car,00:00:52.933,Red Line Bound
70,car,00:00:52.999,Red Line Bound
78,truck,00:00:54.799,Red Line Bound
69,car,00:00:55.266,Red Line Bound
81,car,00:00:55.999,Red Line Bound
85,car,00:00:57.999,Red Line Bound
94,car,00:00:59.933,Red Line Bound
91,truck,00:00:59.933,Red Line Bound
43,car,00:01:02.266,Red Line Bound
95,car,00:01:02.799,Red Line Bound
98,truck,00:01:09.466,Red Line Bound
100,car,00:01:09.466,Red Line Bound
97,car,00:01:10.333,Red Line Bound
103,car,00:01:14.533,Red Line Bound
106,truck,00:01:21.133,Red Line Bound
107,person,00:01:27.066,Blue Line Bound
111,truck,00:01:29.333,Red Line Bound
115,car,00:01:32.399,Red Line Bound
117,car,00:01:35.333,Red Line Bound
118,car,00:01:36.866,Red Line Bound
119,car,00:01:38.199,Red Line Bound
122,car,00:01:39.133,Red Line Bound
126,car,00:01:39.999,Red Line Bound
129,truck,00:01:40.466,Red Line Bound
135,car,00:01:47.133,Red Line Bound
136,car,00:01:49.733,Red Line Bound
138,truck,00:01:50.999,Red Line Bound
139,car,00:01:51.199,Red Line Bound
141,car,00:01:52.799,Red Line Bound
145,car,00:01:54.533,Red Line Bound
143,truck,00:01:55.733,Red Line Bound
147,car,00:01:56.866,Red Line Bound
151,car,00:01:59.866,Red Line Bound
149,car,00:01:59.999,Red Line Bound
154,car,00:02:01.999,Red Line Bound
155,car,00:02:02.733,Red Line Bound
157,car,00:02:06.866,Red Line Bound
158,car,00:02:08.133,Red Line Bound
160,car,00:02:09.999,Red Line Bound
164,car,00:02:10.466,Red Line Bound
140,car,00:02:13.799,Red Line Bound
172,car,00:02:16.466,Red Line Bound
169,car,00:02:16.599,Red Line Bound
174,car,00:02:16.933,Red Line Bound
177,car,00:02:19.133,Red Line Bound
175,car,00:02:20.266,Red Line Bound
178,car,00:02:20.799,Red Line Bound
179,truck,00:02:21.999,Red Line Bound
185,truck,00:02:25.199,Red Line Bound
189,truck,00:02:26.133,Red Line Bound
192,car,00:02:27.066,Red Line Bound
195,car,00:02:28.399,Red Line Bound
196,car,00:02:28.666,Red Line Bound
201,car,00:02:31.133,Red Line Bound
202,truck,00:02:31.866,Red Line Bound
209,car,00:02:34.333,Red Line Bound
205,car,00:02:34.466,Red Line Bound
214,car,00:02:36.533,Red Line Bound
215,car,00:02:37.266,Red Line Bound
217,car,00:02:38.733,Red Line Bound
220,car,00:02:39.266,Red Line Bound
219,car,00:02:39.799,Red Line Bound
159,car,00:02:40.599,Red Line Bound
186,car,00:02:43.866,Red Line Bound
225,car,00:02:44.333,Red Line Bound
223,car,00:02:44.466,Red Line Bound
228,car,00:02:46.333,Red Line Bound
231,car,00:02:47.866,Red Line Bound
235,car,00:02:50.133,Red Line Bound
238,car,00:02:53.399,Red Line Bound
241,car,00:02:54.999,Red Line Bound
244,car,00:02:55.933,Red Line Bound
245,car,00:02:56.399,Red Line Bound
246,car,00:02:56.999,Red Line Bound
248,bus,00:02:57.933,Red Line Bound
247,car,00:02:58.866,Red Line Bound
253,car,00:03:01.533,Red Line Bound
255,truck,00:03:01.733,Red Line Bound
269,car,00:03:06.399,Red Line Bound
268,car,00:03:06.599,Red Line Bound
270,car,00:03:07.333,Red Line Bound
273,car,00:03:08.133,Red Line Bound
277,car,00:03:09.866,Red Line Bound
218,car,00:03:11.599,Red Line Bound
278,car,00:03:12.133,Red Line Bound
282,car,00:03:14.199,Red Line Bound
284,car,00:03:15.599,Red Line Bound
294,car,00:03:19.199,Red Line Bound
299,car,00:03:23.799,Red Line Bound
303,truck,00:03:23.799,Red Line Bound
298,person,00:03:24.666,Blue Line Bound
297,car,00:03:25.733,Red Line Bound
302,car,00:03:26.799,Red Line Bound
296,car,00:03:29.066,Red Line Bound
308,car,00:03:29.933,Red Line Bound
300,car,00:03:31.199,Red Line Bound
309,car,00:03:31.599,Red Line Bound
311,car,00:03:34.199,Red Line Bound
313,car,00:03:36.133,Red Line Bound
317,car,00:03:40.733,Red Line Bound
324,car,00:03:43.399,Red Line Bound
