ID,Class,Timestamp,Line Bound
3,car,00:00:00.000,Red Line Bound
2,car,00:00:01.599,Red Line Bound
5,car,00:00:03.399,Red Line Bound
4,person,00:00:04.466,Blue Line Bound
11,car,00:00:06.866,Red Line Bound
14,person,00:00:10.666,Blue Line Bound
21,person,00:00:12.399,Blue Line Bound
22,car,00:00:16.733,Red Line Bound
27,car,00:00:20.999,Red Line Bound
28,car,00:00:22.333,Red Line Bound
29,car,00:00:24.999,Red Line Bound
31,car,00:00:26.399,Red Line Bound
32,car,00:00:33.133,Red Line Bound
33,car,00:00:36.399,Red Line Bound
37,truck,00:00:39.933,Red Line Bound
40,car,00:00:40.066,Red Line Bound
39,car,00:00:41.733,Red Line Bound
43,car,00:00:44.333,Red Line Bound
45,truck,00:00:48.533,Red Line Bound
46,car,00:00:49.266,Red Line Bound
48,car,00:00:50.999,Red Line Bound
53,car,00:00:52.599,Red Line Bound
52,car,00:00:53.533,Red Line Bound
55,car,00:00:55.999,Red Line Bound
56,car,00:01:00.933,Red Line Bound
57,car,00:01:02.999,Red Line Bound
60,car,00:01:06.533,Red Line Bound
61,truck,00:01:08.199,Red Line Bound
62,car,00:01:09.133,Red Line Bound
66,car,00:01:10.933,Red Line Bound
67,car,00:01:12.399,Red Line Bound
68,car,00:01:12.866,Red Line Bound
70,car,00:01:15.133,Red Line Bound
71,car,00:01:15.333,Red Line Bound
73,car,00:01:25.399,Red Line Bound
76,car,00:01:29.333,Red Line Bound
75,car,00:01:29.866,Red Line Bound
78,car,00:01:30.799,Red Line Bound
85,car,00:01:33.399,Red Line Bound
80,car,00:01:33.733,Red Line Bound
86,car,00:01:34.399,Red Line Bound
89,car,00:01:37.466,Red Line Bound
90,car,00:01:37.599,Red Line Bound
92,car,00:01:39.133,Red Line Bound
97,car,00:01:40.266,Red Line Bound
121,motorcycle,00:01:41.466,Red Line Bound
102,car,00:01:41.666,Red Line Bound
105,car,00:01:43.133,Red Line Bound
123,car,00:01:43.466,Red Line Bound
127,car,00:01:45.133,Red Line Bound
132,car,00:01:45.199,Red Line Bound
125,car,00:01:45.399,Red Line Bound
130,car,00:01:47.066,Red Line Bound
135,car,00:01:48.333,Red Line Bound
137,car,00:01:50.999,Red Line Bound
144,car,00:01:52.999,Red Line Bound
142,car,00:01:53.666,Red Line Bound
145,car,00:01:54.999,Red Line Bound
143,car,00:01:55.399,Red Line Bound
148,truck,00:01:59.866,Red Line Bound
147,car,00:02:00.933,Red Line Bound
152,car,00:02:03.133,Red Line Bound
153,car,00:02:06.666,Red Line Bound
155,truck,00:02:10.866,Red Line Bound
156,car,00:02:15.133,Red Line Bound
159,car,00:02:23.666,Red Line Bound
160,car,00:02:27.133,Red Line Bound
161,car,00:02:27.133,Red Line Bound
162,car,00:02:29.933,Red Line Bound
163,car,00:02:31.333,Red Line Bound
164,car,00:02:31.933,Red Line Bound
167,car,00:02:37.599,Red Line Bound
165,car,00:02:38.066,Red Line Bound
172,car,00:02:40.733,Red Line Bound
173,car,00:02:41.133,Red Line Bound
169,car,00:02:41.133,Red Line Bound
174,car,00:02:43.533,Red Line Bound
177,car,00:02:45.999,Red Line Bound
178,car,00:02:46.199,Red Line Bound
180,car,00:02:49.933,Red Line Bound
183,car,00:02:53.133,Red Line Bound
186,car,00:02:58.933,Red Line Bound
168,car,00:03:04.066,Red Line Bound
189,car,00:03:10.666,Red Line Bound
188,person,00:03:11.066,Blue Line Bound
190,car,00:03:11.066,Red Line Bound
191,car,00:03:11.666,Red Line Bound
192,car,00:03:14.466,Red Line Bound
193,car,00:03:14.533,Red Line Bound
195,car,00:03:17.066,Red Line Bound
197,truck,00:03:17.599,Red Line Bound
203,car,00:03:20.599,Red Line Bound
201,car,00:03:20.866,Red Line Bound
196,car,00:03:23.133,Red Line Bound
209,car,00:03:23.533,Red Line Bound
212,car,00:03:24.533,Red Line Bound
214,car,00:03:25.333,Red Line Bound
215,truck,00:03:26.799,Red Line Bound
219,car,00:03:28.866,Red Line Bound
229,bus,00:03:32.333,Red Line Bound
222,person,00:03:36.733,Blue Line Bound
237,car,00:03:36.866,Red Line Bound
236,car,00:03:38.933,Red Line Bound
238,car,00:03:39.533,Red Line Bound
240,car,00:03:41.466,Red Line Bound
242,car,00:03:45.066,Red Line Bound
241,car,00:03:49.066,Red Line Bound
