ID,Class,Timestamp,Line Bound
2,car,00:00:23.133,Red Line Bound
6,car,00:00:30.599,Red Line Bound
7,car,00:00:31.533,Red Line Bound
9,car,00:00:32.266,Red Line Bound
19,car,00:00:35.133,Red Line Bound
27,car,00:00:37.266,Red Line Bound
28,truck,00:00:39.533,Red Line Bound
25,car,00:00:39.599,Red Line Bound
37,car,00:00:48.066,Red Line Bound
44,car,00:00:53.733,Red Line Bound
45,car,00:00:55.533,Red Line Bound
47,car,00:00:59.933,Red Line Bound
49,car,00:01:06.533,Red Line Bound
36,car,00:01:11.199,Red Line Bound
52,car,00:01:11.866,Red Line Bound
60,car,00:01:19.933,Red Line Bound
63,truck,00:01:20.399,Red Line Bound
62,car,00:01:21.066,Red Line Bound
70,car,00:01:23.799,Red Line Bound
71,truck,00:01:26.599,Red Line Bound
73,car,00:01:28.466,Red Line Bound
77,car,00:01:29.933,Red Line Bound
80,car,00:01:30.933,Red Line Bound
82,car,00:01:33.133,Red Line Bound
85,car,00:01:36.799,Red Line Bound
94,car,00:01:47.199,Red Line Bound
98,car,00:01:48.933,Red Line Bound
100,car,00:01:51.799,Red Line Bound
105,car,00:02:13.399,Red Line Bound
107,car,00:02:15.533,Red Line Bound
118,car,00:02:18.666,Red Line Bound
114,car,00:02:20.199,Red Line Bound
128,car,00:02:20.466,Red Line Bound
127,car,00:02:21.933,Red Line Bound
124,car,00:02:22.999,Red Line Bound
138,car,00:02:25.999,Red Line Bound
143,car,00:02:39.866,Red Line Bound
144,truck,00:02:40.599,Red Line Bound
145,car,00:02:45.266,Red Line Bound
157,car,00:03:06.333,Red Line Bound
160,car,00:03:07.599,Red Line Bound
163,bus,00:03:11.799,Red Line Bound
165,car,00:03:14.933,Red Line Bound
166,car,00:03:19.466,Red Line Bound
167,car,00:03:20.866,Red Line Bound
169,car,00:03:24.733,Red Line Bound
172,truck,00:03:29.533,Red Line Bound
173,car,00:03:31.866,Red Line Bound
175,car,00:03:32.599,Red Line Bound
181,truck,00:03:35.199,Red Line Bound
189,car,00:03:37.666,Red Line Bound
188,car,00:03:38.866,Red Line Bound
193,car,00:03:42.333,Red Line Bound
195,car,00:03:43.199,Red Line Bound
200,truck,00:03:45.733,Red Line Bound
204,car,00:03:51.533,Red Line Bound
206,car,00:03:55.733,Red Line Bound
208,car,00:03:55.866,Red Line Bound
210,car,00:03:59.999,Red Line Bound
213,car,00:04:03.799,Red Line Bound
215,car,00:04:10.333,Red Line Bound
218,car,00:04:18.866,Red Line Bound
222,car,00:04:26.399,Red Line Bound
223,car,00:04:26.733,Red Line Bound
224,car,00:04:30.999,Red Line Bound
227,car,00:04:32.799,Red Line Bound
232,car,00:04:35.533,Red Line Bound
248,car,00:04:37.933,Red Line Bound
243,car,00:04:38.933,Red Line Bound
247,car,00:04:39.399,Red Line Bound
254,car,00:04:43.333,Red Line Bound
252,car,00:04:43.799,Red Line Bound
256,car,00:04:54.133,Red Line Bound
266,car,00:05:19.999,Red Line Bound
269,car,00:05:24.466,Red Line Bound
271,truck,00:05:28.266,Red Line Bound
273,car,00:05:32.533,Red Line Bound
275,car,00:05:33.666,Red Line Bound
