ID,Class,Timestamp,Line Bound
2,car,00:00:00.199,Red Line Bound
3,car,00:00:01.533,Red Line Bound
5,car,00:00:02.999,Red Line Bound
10,car,00:00:04.399,Red Line Bound
12,car,00:00:05.266,Red Line Bound
8,car,00:00:06.066,Red Line Bound
13,car,00:00:06.399,Red Line Bound
14,car,00:00:07.799,Red Line Bound
15,car,00:00:07.933,Red Line Bound
17,car,00:00:09.866,Red Line Bound
19,truck,00:00:10.533,Red Line Bound
21,car,00:00:10.599,Red Line Bound
24,car,00:00:11.933,Red Line Bound
26,car,00:00:12.733,Red Line Bound
29,car,00:00:15.599,Red Line Bound
30,car,00:00:16.066,Red Line Bound
31,car,00:00:16.733,Red Line Bound
32,car,00:00:17.333,Red Line Bound
35,car,00:00:19.599,Red Line Bound
36,car,00:00:19.666,Red Line Bound
39,car,00:00:21.599,Red Line Bound
41,car,00:00:21.666,Red Line Bound
42,car,00:00:21.999,Red Line Bound
43,car,00:00:24.066,Red Line Bound
46,car,00:00:26.533,Red Line Bound
47,car,00:00:29.133,Red Line Bound
49,car,00:00:31.466,Red Line Bound
50,car,00:00:31.733,Red Line Bound
45,car,00:00:33.999,Red Line Bound
51,car,00:00:34.199,Red Line Bound
37,car,00:00:34.999,Red Line Bound
54,car,00:00:35.399,Red Line Bound
64,car,00:00:39.599,Red Line Bound
65,car,00:00:41.733,Red Line Bound
68,car,00:00:43.799,Red Line Bound
66,car,00:00:43.933,Red Line Bound
69,car,00:00:45.066,Red Line Bound
73,car,00:00:51.733,Red Line Bound
78,car,00:01:08.599,Red Line Bound
77,car,00:01:09.333,Red Line Bound
81,truck,00:01:11.866,Red Line Bound
80,car,00:01:11.999,Red Line Bound
86,car,00:01:14.599,Red Line Bound
85,car,00:01:15.066,Red Line Bound
89,car,00:01:15.066,Red Line Bound
91,car,00:01:16.466,Red Line Bound
93,car,00:01:20.266,Red Line Bound
92,car,00:01:20.799,Red Line Bound
94,car,00:01:21.999,Red Line Bound
95,car,00:01:22.999,Red Line Bound
97,car,00:01:24.866,Red Line Bound
100,car,00:01:24.933,Red Line Bound
99,car,00:01:25.399,Red Line Bound
105,car,00:01:27.399,Red Line Bound
106,car,00:01:29.199,Red Line Bound
109,car,00:01:32.333,Red Line Bound
111,car,00:01:33.133,Red Line Bound
112,car,00:01:33.199,Red Line Bound
113,car,00:01:35.799,Red Line Bound
114,car,00:01:37.333,Red Line Bound
115,truck,00:01:38.733,Red Line Bound
118,car,00:01:40.133,Red Line Bound
117,car,00:01:40.133,Red Line Bound
